datetime,datetime_nano,SHFE.cu2606.open,SHFE.cu2606.high,SHFE.cu2606.low,SHFE.cu2606.close,SHFE.cu2606.volume,SHFE.cu2606.open_oi,SHFE.cu2606.close_oi
2026-01-07 09:04:00.000000000,1767747840000000000,104610,104660,104550,104580,74,29200,29218
2026-01-07 09:05:00.000000000,1767747900000000000,104580,104580,104200,104360,194,29218,29250
2026-01-07 09:06:00.000000000,1767747960000000000,104360,104360,104090,104090,118,29250,29256
2026-01-07 09:07:00.000000000,1767748020000000000,104090,104090,103890,103980,246,29256,29247
2026-01-07 09:08:00.000000000,1767748080000000000,103980,104250,103950,104180,204,29247,29345
2026-01-07 09:09:00.000000000,1767748140000000000,104180,104230,104100,104130,168,29345,29399
2026-01-07 09:10:00.000000000,1767748200000000000,104130,104130,103840,103870,208,29399,29468
2026-01-07 09:11:00.000000000,1767748260000000000,103870,104150,103870,104150,47,29468,29474
2026-01-07 09:12:00.000000000,1767748320000000000,104150,104290,104120,104290,124,29474,29527
2026-01-07 09:13:00.000000000,1767748380000000000,104290,104300,104100,104120,38,29527,29521
2026-01-07 09:14:00.000000000,1767748440000000000,104120,104130,103880,103950,66,29521,29539
2026-01-07 09:15:00.000000000,1767748500000000000,103950,104050,103870,104010,159,29539,29574
2026-01-07 09:16:00.000000000,1767748560000000000,104010,104090,103970,104070,226,29574,29671
2026-01-07 09:17:00.000000000,1767748620000000000,104070,104070,103870,103870,93,29671,29670
2026-01-07 09:18:00.000000000,1767748680000000000,103870,104050,103840,104010,160,29670,29726
2026-01-07 09:19:00.000000000,1767748740000000000,104010,104050,103920,103950,36,29726,29724
2026-01-07 09:20:00.000000000,1767748800000000000,103950,103950,103840,103860,25,29724,29730
2026-01-07 09:21:00.000000000,1767748860000000000,103860,103930,103860,103910,204,29730,29846
2026-01-07 09:22:00.000000000,1767748920000000000,103910,103980,103860,103980,127,29846,29896
2026-01-07 09:23:00.000000000,1767748980000000000,103980,104030,103960,104020,32,29896,29900
2026-01-07 09:24:00.000000000,1767749040000000000,104020,104020,103770,103800,98,29900,29907
2026-01-07 09:25:00.000000000,1767749100000000000,103800,103980,103800,103860,42,29907,29910
2026-01-07 09:26:00.000000000,1767749160000000000,103860,103940,103860,103930,11,29910,29907
2026-01-07 09:27:00.000000000,1767749220000000000,103930,103930,103600,103620,197,29907,29915
2026-01-07 09:28:00.000000000,1767749280000000000,103620,103780,103620,103750,65,29915,29916
2026-01-07 09:29:00.000000000,1767749340000000000,103750,103930,103630,103920,42,29916,29916
2026-01-07 09:30:00.000000000,1767749400000000000,103920,103920,103790,103790,20,29916,29910
2026-01-07 09:31:00.000000000,1767749460000000000,103790,103870,103740,103830,58,29910,29910
2026-01-07 09:32:00.000000000,1767749520000000000,103830,103920,103740,103740,44,29910,29913
2026-01-07 09:33:00.000000000,1767749580000000000,103740,103780,103600,103600,55,29913,29914
2026-01-07 09:34:00.000000000,1767749640000000000,103600,103620,103390,103390,190,29914,29984
2026-01-07 09:35:00.000000000,1767749700000000000,103390,103390,103040,103100,173,29984,29959
2026-01-07 09:36:00.000000000,1767749760000000000,103100,103320,102960,102970,202,29959,29990
2026-01-07 09:37:00.000000000,1767749820000000000,102970,103260,102960,103240,73,29990,29973
2026-01-07 09:38:00.000000000,1767749880000000000,103240,103350,103120,103310,75,29973,29968
2026-01-07 09:39:00.000000000,1767749940000000000,103310,103630,103310,103630,94,29968,29977
2026-01-07 09:40:00.000000000,1767750000000000000,103630,103650,103470,103550,35,29977,29986
2026-01-07 09:41:00.000000000,1767750060000000000,103550,103820,103550,103720,142,29986,29998
2026-01-07 09:42:00.000000000,1767750120000000000,103720,103840,103720,103760,75,29998,30009
2026-01-07 09:43:00.000000000,1767750180000000000,103760,103950,103760,103900,38,30009,30000
2026-01-07 09:44:00.000000000,1767750240000000000,103900,103920,103830,103830,26,30000,30007
2026-01-07 09:45:00.000000000,1767750300000000000,103830,103910,103820,103890,26,30007,30006
2026-01-07 09:46:00.000000000,1767750360000000000,103890,103980,103840,103970,55,30006,30017
2026-01-07 09:47:00.000000000,1767750420000000000,103970,103980,103880,103910,93,30017,30054
2026-01-07 09:48:00.000000000,1767750480000000000,103910,103940,103660,103660,47,30054,30072
2026-01-07 09:49:00.000000000,1767750540000000000,103660,103720,103520,103530,54,30072,30080
2026-01-07 09:50:00.000000000,1767750600000000000,103530,103750,103510,103750,27,30080,30087
2026-01-07 09:51:00.000000000,1767750660000000000,103750,103780,103600,103660,30,30087,30088
2026-01-07 09:52:00.000000000,1767750720000000000,103660,103700,103560,103560,34,30088,30085
2026-01-07 09:53:00.000000000,1767750780000000000,103560,103700,103560,103660,25,30085,30090
2026-01-07 09:54:00.000000000,1767750840000000000,103660,103720,103610,103610,27,30090,30102
2026-01-07 09:55:00.000000000,1767750900000000000,103610,103690,103580,103580,13,30102,30104
2026-01-07 09:56:00.000000000,1767750960000000000,103580,103580,103350,103350,41,30104,30110
2026-01-07 09:57:00.000000000,1767751020000000000,103350,103460,103350,103450,65,30110,30124
2026-01-07 09:58:00.000000000,1767751080000000000,103450,103500,103410,103420,121,30124,30187
2026-01-07 09:59:00.000000000,1767751140000000000,103420,103500,103340,103390,40,30187,30192
2026-01-07 10:00:00.000000000,1767751200000000000,103390,103410,103200,103220,51,30192,30207
2026-01-07 10:01:00.000000000,1767751260000000000,103220,103340,103140,103180,65,30207,30207
2026-01-07 10:02:00.000000000,1767751320000000000,103180,103300,103120,103300,31,30207,30203
2026-01-07 10:03:00.000000000,1767751380000000000,103300,103450,103230,103340,48,30203,30200
2026-01-07 10:04:00.000000000,1767751440000000000,103340,103520,103340,103450,32,30200,30197
2026-01-07 10:05:00.000000000,1767751500000000000,103450,103560,103440,103470,120,30197,30226
2026-01-07 10:06:00.000000000,1767751560000000000,103470,103560,103470,103560,47,30226,30216
2026-01-07 10:07:00.000000000,1767751620000000000,103560,103610,103550,103600,89,30216,30239
2026-01-07 10:08:00.000000000,1767751680000000000,103600,103610,103560,103580,174,30239,30296
2026-01-07 10:09:00.000000000,1767751740000000000,103580,103650,103580,103640,77,30296,30293
2026-01-07 10:10:00.000000000,1767751800000000000,103640,103730,103640,103720,23,30293,30298
2026-01-07 10:11:00.000000000,1767751860000000000,103720,103850,103700,103850,38,30298,30309
2026-01-07 10:12:00.000000000,1767751920000000000,103850,103860,103690,103800,51,30309,30313
2026-01-07 10:13:00.000000000,1767751980000000000,103800,103800,103710,103760,23,30313,30309
2026-01-07 10:14:00.000000000,1767752040000000000,103760,103870,103760,103850,16,30309,30309
2026-01-07 10:30:00.000000000,1767753000000000000,103830,103980,103820,103870,78,30309,30307
2026-01-07 10:31:00.000000000,1767753060000000000,103870,104000,103860,104000,57,30307,30301
2026-01-07 10:32:00.000000000,1767753120000000000,104000,104120,104000,104070,37,30301,30294
2026-01-07 10:33:00.000000000,1767753180000000000,104070,104120,103940,104050,35,30294,30298
2026-01-07 10:34:00.000000000,1767753240000000000,104050,104050,103980,103980,21,30298,30295
2026-01-07 10:35:00.000000000,1767753300000000000,103980,104040,103940,104010,40,30295,30313
2026-01-07 10:36:00.000000000,1767753360000000000,104010,104060,104000,104030,30,30313,30314
2026-01-07 10:37:00.000000000,1767753420000000000,104030,104060,103990,103990,7,30314,30310
2026-01-07 10:38:00.000000000,1767753480000000000,103990,104050,103990,104010,12,30310,30311
2026-01-07 10:39:00.000000000,1767753540000000000,104010,104090,104010,104090,16,30311,30307
2026-01-07 10:40:00.000000000,1767753600000000000,104090,104230,104090,104220,44,30307,30302
2026-01-07 10:41:00.000000000,1767753660000000000,104220,104250,104170,104210,38,30302,30314
2026-01-07 10:42:00.000000000,1767753720000000000,104210,104230,104100,104100,15,30314,30319
2026-01-07 10:43:00.000000000,1767753780000000000,104100,104210,104100,104170,12,30319,30312
2026-01-07 10:44:00.000000000,1767753840000000000,104170,104200,104150,104180,3,30312,30312
2026-01-07 10:45:00.000000000,1767753900000000000,104180,104180,104060,104090,36,30312,30310
2026-01-07 10:46:00.000000000,1767753960000000000,104090,104210,104090,104210,5,30310,30309
2026-01-07 10:47:00.000000000,1767754020000000000,104210,104240,104180,104220,39,30309,30323
2026-01-07 10:48:00.000000000,1767754080000000000,104220,104260,104210,104260,19,30323,30318
2026-01-07 10:49:00.000000000,1767754140000000000,104260,104270,104230,104230,32,30318,30322
2026-01-07 10:50:00.000000000,1767754200000000000,104230,104330,104230,104330,21,30322,30325
2026-01-07 10:51:00.000000000,1767754260000000000,104330,104390,104300,104300,33,30325,30323
2026-01-07 10:52:00.000000000,1767754320000000000,104300,104340,104150,104230,34,30323,30326
2026-01-07 10:53:00.000000000,1767754380000000000,104230,104290,104200,104260,17,30326,30333
2026-01-07 10:54:00.000000000,1767754440000000000,104260,104300,104260,104300,14,30333,30335
2026-01-07 10:55:00.000000000,1767754500000000000,104300,104300,104220,104220,50,30335,30336
2026-01-07 10:56:00.000000000,1767754560000000000,104220,104250,104190,104210,20,30336,30335
2026-01-07 10:57:00.000000000,1767754620000000000,104210,104270,104200,104250,16,30335,30330
2026-01-07 10:58:00.000000000,1767754680000000000,104250,104270,104180,104240,19,30330,30331
2026-01-07 10:59:00.000000000,1767754740000000000,104240,104240,104160,104160,18,30331,30331
2026-01-07 11:00:00.000000000,1767754800000000000,104160,104270,104160,104230,36,30331,30337
2026-01-07 11:01:00.000000000,1767754860000000000,104230,104230,104130,104130,21,30337,30331
2026-01-07 11:02:00.000000000,1767754920000000000,104130,104200,104080,104100,17,30331,30335
2026-01-07 11:03:00.000000000,1767754980000000000,104100,104160,104100,104160,13,30335,30337
2026-01-07 11:04:00.000000000,1767755040000000000,104160,104200,104130,104180,16,30337,30334
2026-01-07 11:05:00.000000000,1767755100000000000,104180,104180,104070,104100,13,30334,30330
2026-01-07 11:06:00.000000000,1767755160000000000,104100,104110,104070,104070,10,30330,30327
2026-01-07 11:07:00.000000000,1767755220000000000,104070,104110,103960,103980,16,30327,30328
2026-01-07 11:08:00.000000000,1767755280000000000,103980,103980,103800,103910,57,30328,30322
2026-01-07 11:09:00.000000000,1767755340000000000,103910,104090,103900,104080,8,30322,30322
2026-01-07 11:10:00.000000000,1767755400000000000,104080,104080,103950,103990,29,30322,30323
2026-01-07 11:11:00.000000000,1767755460000000000,103990,103990,103890,103890,9,30323,30325
2026-01-07 11:12:00.000000000,1767755520000000000,103890,103890,103820,103870,18,30325,30321
2026-01-07 11:13:00.000000000,1767755580000000000,103870,103870,103780,103820,9,30321,30318
2026-01-07 11:14:00.000000000,1767755640000000000,103820,103890,103800,103890,33,30318,30315
2026-01-07 11:15:00.000000000,1767755700000000000,103890,103920,103860,103870,26,30315,30317
2026-01-07 11:16:00.000000000,1767755760000000000,103870,104040,103820,104020,19,30317,30322
2026-01-07 11:17:00.000000000,1767755820000000000,104020,104070,104020,104070,21,30322,30316
2026-01-07 11:18:00.000000000,1767755880000000000,104070,104100,104050,104060,11,30316,30316
2026-01-07 11:19:00.000000000,1767755940000000000,104060,104170,104060,104170,10,30316,30315
2026-01-07 11:20:00.000000000,1767756000000000000,104170,104170,104120,104150,11,30315,30313
2026-01-07 11:21:00.000000000,1767756060000000000,104150,104160,104130,104130,4,30313,30311
2026-01-07 11:22:00.000000000,1767756120000000000,104130,104150,104030,104030,9,30311,30310
2026-01-07 11:23:00.000000000,1767756180000000000,104030,104120,103980,104030,9,30310,30309
2026-01-07 11:24:00.000000000,1767756240000000000,104030,104050,103980,104050,5,30309,30308
2026-01-07 11:25:00.000000000,1767756300000000000,104050,104090,104030,104030,7,30308,30309
2026-01-07 11:26:00.000000000,1767756360000000000,104030,104030,104010,104020,7,30309,30306
2026-01-07 11:27:00.000000000,1767756420000000000,104020,104030,104020,104030,4,30306,30305
2026-01-07 11:28:00.000000000,1767756480000000000,104030,104090,103990,104090,9,30305,30299
2026-01-07 11:29:00.000000000,1767756540000000000,104090,104090,103980,103980,14,30299,30299
2026-01-07 13:30:00.000000000,1767763800000000000,103910,103910,103260,103340,154,30299,30331
2026-01-07 13:31:00.000000000,1767763860000000000,103340,103390,103210,103330,82,30331,30314
2026-01-07 13:32:00.000000000,1767763920000000000,103330,103430,103260,103300,76,30314,30319
2026-01-07 13:33:00.000000000,1767763980000000000,103300,103370,103270,103310,51,30319,30329
2026-01-07 13:34:00.000000000,1767764040000000000,103310,103310,103100,103100,120,30329,30384
2026-01-07 13:35:00.000000000,1767764100000000000,103100,103180,103060,103130,76,30384,30409
2026-01-07 13:36:00.000000000,1767764160000000000,103130,103370,103130,103350,34,30409,30404
2026-01-07 13:37:00.000000000,1767764220000000000,103350,103430,103350,103410,57,30404,30413
2026-01-07 13:38:00.000000000,1767764280000000000,103410,103440,103200,103260,66,30413,30431
2026-01-07 13:39:00.000000000,1767764340000000000,103260,103350,103190,103290,92,30431,30430
2026-01-07 13:40:00.000000000,1767764400000000000,103290,103360,103240,103300,50,30430,30437
2026-01-07 13:41:00.000000000,1767764460000000000,103300,103300,103180,103240,61,30437,30438
2026-01-07 13:42:00.000000000,1767764520000000000,103240,103240,103120,103160,38,30438,30442
2026-01-07 13:43:00.000000000,1767764580000000000,103160,103160,103000,103020,237,30442,30445
2026-01-07 13:44:00.000000000,1767764640000000000,103020,103160,103010,103140,51,30445,30437
2026-01-07 13:45:00.000000000,1767764700000000000,103140,103140,103010,103010,98,30437,30418
2026-01-07 13:46:00.000000000,1767764760000000000,103010,103010,102830,102830,472,30418,30642
2026-01-07 13:47:00.000000000,1767764820000000000,102830,102840,102770,102770,200,30642,30701
2026-01-07 13:48:00.000000000,1767764880000000000,102770,102770,102530,102590,180,30701,30683
2026-01-07 13:49:00.000000000,1767764940000000000,102590,102860,102530,102860,72,30683,30692
2026-01-07 13:50:00.000000000,1767765000000000000,102860,102980,102830,102970,39,30692,30688
2026-01-07 13:51:00.000000000,1767765060000000000,102970,103050,102940,103050,74,30688,30693
2026-01-07 13:52:00.000000000,1767765120000000000,103050,103100,103000,103030,50,30693,30708
2026-01-07 13:53:00.000000000,1767765180000000000,103030,103070,103030,103060,23,30708,30708
2026-01-07 13:54:00.000000000,1767765240000000000,103060,103060,103000,103000,61,30708,30721
2026-01-07 13:55:00.000000000,1767765300000000000,103000,103160,102980,103160,66,30721,30699
2026-01-07 13:56:00.000000000,1767765360000000000,103160,103300,103160,103290,70,30699,30696
2026-01-07 13:57:00.000000000,1767765420000000000,103290,103360,103270,103320,117,30696,30627
2026-01-07 13:58:00.000000000,1767765480000000000,103320,103410,103320,103380,40,30627,30621
2026-01-07 13:59:00.000000000,1767765540000000000,103380,103480,103360,103420,92,30621,30594
2026-01-07 14:00:00.000000000,1767765600000000000,103420,103470,103320,103320,42,30594,30605
2026-01-07 14:01:00.000000000,1767765660000000000,103320,103440,103220,103270,54,30605,30604
2026-01-07 14:02:00.000000000,1767765720000000000,103270,103450,103240,103360,72,30604,30620
2026-01-07 14:03:00.000000000,1767765780000000000,103360,103420,103360,103420,148,30620,30554
2026-01-07 14:04:00.000000000,1767765840000000000,103420,103450,103410,103450,11,30554,30555
2026-01-07 14:05:00.000000000,1767765900000000000,103450,103520,103430,103520,122,30555,30508
2026-01-07 14:06:00.000000000,1767765960000000000,103520,103600,103520,103560,38,30508,30493
2026-01-07 14:07:00.000000000,1767766020000000000,103560,103580,103490,103530,49,30493,30483
2026-01-07 14:08:00.000000000,1767766080000000000,103530,103580,103530,103540,14,30483,30482
2026-01-07 14:09:00.000000000,1767766140000000000,103540,103600,103540,103560,89,30482,30463
2026-01-07 14:10:00.000000000,1767766200000000000,103560,103620,103450,103450,34,30463,30466
2026-01-07 14:11:00.000000000,1767766260000000000,103450,103450,103310,103320,27,30466,30463
2026-01-07 14:12:00.000000000,1767766320000000000,103320,103400,103320,103400,17,30463,30466
2026-01-07 14:13:00.000000000,1767766380000000000,103400,103580,103370,103530,18,30466,30464
2026-01-07 14:14:00.000000000,1767766440000000000,103530,103540,103460,103460,10,30464,30464
2026-01-07 14:15:00.000000000,1767766500000000000,103460,103610,103460,103600,26,30464,30476
2026-01-07 14:16:00.000000000,1767766560000000000,103600,103680,103570,103620,95,30476,30433
2026-01-07 14:17:00.000000000,1767766620000000000,103620,103930,103620,103930,52,30433,30433
2026-01-07 14:18:00.000000000,1767766680000000000,103930,103930,103820,103890,28,30433,30429
2026-01-07 14:19:00.000000000,1767766740000000000,103890,103890,103820,103840,17,30429,30429
2026-01-07 14:20:00.000000000,1767766800000000000,103840,103880,103830,103860,48,30429,30438
2026-01-07 14:21:00.000000000,1767766860000000000,103860,104020,103830,104010,83,30438,30439
2026-01-07 14:22:00.000000000,1767766920000000000,104010,104040,103980,104000,38,30439,30429
2026-01-07 14:23:00.000000000,1767766980000000000,104000,104080,103970,104040,55,30429,30435
2026-01-07 14:24:00.000000000,1767767040000000000,104040,104060,103950,103980,41,30435,30436
2026-01-07 14:25:00.000000000,1767767100000000000,103980,104070,103870,103900,51,30436,30441
2026-01-07 14:26:00.000000000,1767767160000000000,103900,104000,103900,103910,50,30441,30444
2026-01-07 14:27:00.000000000,1767767220000000000,103910,104000,103910,103970,14,30444,30443
2026-01-07 14:28:00.000000000,1767767280000000000,103970,103980,103970,103970,4,30443,30444
2026-01-07 14:29:00.000000000,1767767340000000000,103970,104060,103970,104050,26,30444,30448
2026-01-07 14:30:00.000000000,1767767400000000000,104050,104050,103840,103840,16,30448,30451
2026-01-07 14:31:00.000000000,1767767460000000000,103840,103880,103610,103630,54,30451,30451
2026-01-07 14:32:00.000000000,1767767520000000000,103630,103640,103460,103460,64,30451,30449
2026-01-07 14:33:00.000000000,1767767580000000000,103460,103590,103380,103540,37,30449,30449
2026-01-07 14:34:00.000000000,1767767640000000000,103540,103540,103340,103450,31,30449,30450
2026-01-07 14:35:00.000000000,1767767700000000000,103450,103490,103380,103420,17,30450,30448
2026-01-07 14:36:00.000000000,1767767760000000000,103420,103420,103230,103230,17,30448,30448
2026-01-07 14:37:00.000000000,1767767820000000000,103230,103230,103130,103200,45,30448,30450
2026-01-07 14:38:00.000000000,1767767880000000000,103200,103480,103200,103420,38,30450,30440
2026-01-07 14:39:00.000000000,1767767940000000000,103420,103500,103380,103490,25,30440,30436
2026-01-07 14:40:00.000000000,1767768000000000000,103490,103490,103360,103380,12,30436,30435
2026-01-07 14:41:00.000000000,1767768060000000000,103380,103480,103380,103480,6,30435,30432
2026-01-07 14:42:00.000000000,1767768120000000000,103480,103480,103360,103400,23,30432,30434
2026-01-07 14:43:00.000000000,1767768180000000000,103400,103410,103210,103280,65,30434,30471
2026-01-07 14:44:00.000000000,1767768240000000000,103280,103280,103190,103210,30,30471,30472
2026-01-07 14:45:00.000000000,1767768300000000000,103210,103260,103190,103200,27,30472,30471
2026-01-07 14:46:00.000000000,1767768360000000000,103200,103380,103190,103380,40,30471,30483
2026-01-07 14:47:00.000000000,1767768420000000000,103380,103470,103290,103470,14,30483,30485
2026-01-07 14:48:00.000000000,1767768480000000000,103470,103470,103350,103380,9,30485,30478
2026-01-07 14:49:00.000000000,1767768540000000000,103380,103510,103370,103470,31,30478,30478
2026-01-07 14:50:00.000000000,1767768600000000000,103470,103540,103470,103510,16,30478,30472
2026-01-07 14:51:00.000000000,1767768660000000000,103510,103590,103500,103590,22,30472,30461
2026-01-07 14:52:00.000000000,1767768720000000000,103590,103590,103530,103530,14,30461,30463
2026-01-07 14:53:00.000000000,1767768780000000000,103530,103530,103440,103460,28,30463,30471
2026-01-07 14:54:00.000000000,1767768840000000000,103460,103510,103450,103510,44,30471,30484
2026-01-07 14:55:00.000000000,1767768900000000000,103510,103510,103430,103440,13,30484,30479
2026-01-07 14:56:00.000000000,1767768960000000000,103440,103440,103370,103400,16,30479,30472
2026-01-07 14:57:00.000000000,1767769020000000000,103400,103460,103400,103460,18,30472,30472
2026-01-07 14:58:00.000000000,1767769080000000000,103460,103540,103460,103540,15,30472,30469
2026-01-07 14:59:00.000000000,1767769140000000000,103540,103690,103470,103690,36,30469,30453
2026-01-07 21:00:00.000000000,1767790800000000000,103480,103530,103020,103350,205,30453,30405
2026-01-07 21:01:00.000000000,1767790860000000000,103350,103530,103270,103510,47,30405,30412
2026-01-07 21:02:00.000000000,1767790920000000000,103510,103640,103510,103610,50,30412,30412
2026-01-07 21:03:00.000000000,1767790980000000000,103610,103720,103610,103700,56,30412,30431
2026-01-07 21:04:00.000000000,1767791040000000000,103700,103720,103600,103650,87,30431,30419
2026-01-07 21:05:00.000000000,1767791100000000000,103650,103680,103400,103400,84,30419,30426
2026-01-07 21:06:00.000000000,1767791160000000000,103400,103400,103140,103200,99,30426,30401
2026-01-07 21:07:00.000000000,1767791220000000000,103200,103200,102930,103100,148,30401,30404
2026-01-07 21:08:00.000000000,1767791280000000000,103100,103120,102800,102850,188,30404,30446
2026-01-07 21:09:00.000000000,1767791340000000000,102850,102930,102710,102730,234,30446,30434
2026-01-07 21:10:00.000000000,1767791400000000000,102730,102910,102730,102770,75,30434,30419
2026-01-07 21:11:00.000000000,1767791460000000000,102770,102870,102600,102680,111,30419,30437
2026-01-07 21:12:00.000000000,1767791520000000000,102680,102890,102650,102780,89,30437,30434
2026-01-07 21:13:00.000000000,1767791580000000000,102780,102930,102700,102880,115,30434,30447
2026-01-07 21:14:00.000000000,1767791640000000000,102880,103040,102880,102980,58,30447,30445
2026-01-07 21:15:00.000000000,1767791700000000000,102980,103270,102940,103220,88,30445,30437
2026-01-07 21:16:00.000000000,1767791760000000000,103220,103290,103180,103250,89,30437,30453
2026-01-07 21:17:00.000000000,1767791820000000000,103250,103320,103230,103230,38,30453,30451
2026-01-07 21:18:00.000000000,1767791880000000000,103230,103300,103130,103220,55,30451,30448
2026-01-07 21:19:00.000000000,1767791940000000000,103220,103220,103000,103000,60,30448,30459
2026-01-07 21:20:00.000000000,1767792000000000000,103000,103100,102960,102980,35,30459,30471
2026-01-07 21:21:00.000000000,1767792060000000000,102980,103250,102980,103150,31,30471,30479
2026-01-07 21:22:00.000000000,1767792120000000000,103150,103220,103020,103020,20,30479,30480
2026-01-07 21:23:00.000000000,1767792180000000000,103020,103170,102930,103160,73,30480,30479
2026-01-07 21:24:00.000000000,1767792240000000000,103160,103200,103110,103170,31,30479,30477
2026-01-07 21:25:00.000000000,1767792300000000000,103170,103170,103100,103150,8,30477,30475
2026-01-07 21:26:00.000000000,1767792360000000000,103150,103240,103130,103160,43,30475,30490
2026-01-07 21:27:00.000000000,1767792420000000000,103160,103250,103080,103230,23,30490,30491
2026-01-07 21:28:00.000000000,1767792480000000000,103230,103300,103200,103210,50,30491,30498
2026-01-07 21:29:00.000000000,1767792540000000000,103210,103220,102980,103050,45,30498,30503
2026-01-07 21:30:00.000000000,1767792600000000000,103050,103050,102950,102950,20,30503,30508
2026-01-07 21:31:00.000000000,1767792660000000000,102950,102950,102800,102800,57,30508,30532
2026-01-07 21:32:00.000000000,1767792720000000000,102800,103080,102800,103050,48,30532,30538
2026-01-07 21:33:00.000000000,1767792780000000000,103050,103090,102950,103080,23,30538,30539
2026-01-07 21:34:00.000000000,1767792840000000000,103080,103160,103040,103100,30,30539,30536
2026-01-07 21:35:00.000000000,1767792900000000000,103100,103130,102920,102930,46,30536,30536
2026-01-07 21:36:00.000000000,1767792960000000000,102930,103030,102930,102980,22,30536,30535
2026-01-07 21:37:00.000000000,1767793020000000000,102980,102990,102830,102840,32,30535,30540
2026-01-07 21:38:00.000000000,1767793080000000000,102840,102850,102780,102830,67,30540,30553
2026-01-07 21:39:00.000000000,1767793140000000000,102830,103000,102830,102970,43,30553,30540
2026-01-07 21:40:00.000000000,1767793200000000000,102970,103100,102950,103100,18,30540,30533
2026-01-07 21:41:00.000000000,1767793260000000000,103100,103150,103090,103130,37,30533,30524
2026-01-07 21:42:00.000000000,1767793320000000000,103130,103270,103130,103220,31,30524,30515
2026-01-07 21:43:00.000000000,1767793380000000000,103220,103280,103200,103200,25,30515,30516
2026-01-07 21:44:00.000000000,1767793440000000000,103200,103200,102920,102940,27,30516,30511
2026-01-07 21:45:00.000000000,1767793500000000000,102940,102970,102910,102970,45,30511,30525
2026-01-07 21:46:00.000000000,1767793560000000000,102970,102970,102850,102890,32,30525,30526
2026-01-07 21:47:00.000000000,1767793620000000000,102890,102910,102830,102910,29,30526,30528
2026-01-07 21:48:00.000000000,1767793680000000000,102910,103100,102910,103050,17,30528,30522
2026-01-07 21:49:00.000000000,1767793740000000000,103050,103140,103020,103020,37,30522,30518
